invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag
INV5263,SUP82,BUY22,LEN7,24KJPLJ5560WOZT,10909,11-12-2024,PO83,GRN142,0
INV5264,SUP61,BUY8,LEN12,20PJKKB6853UZZJ,89188,12-11-2024,PO220,GRN430,0
INV5265,SUP31,BUY70,LEN14,22WLGHZ4919FLZU,13357,19-03-2024,PO413,GRN304,0
INV5266,SUP144,BUY43,LEN25,05QCHGW9588OUZK,44457,08-06-2024,PO403,GRN181,1
INV5267,SUP163,BUY73,LEN6,10GYQAL4277JVZF,10313,09-10-2024,PO73,GRN101,0
INV5268,SUP70,BUY12,LEN1,33ALOKK5446LKZI,98271,24-12-2024,PO287,GRN271,0
INV5269,SUP25,BUY78,LEN13,15GXECY4636HYZK,31739,22-11-2024,PO352,GRN303,0
INV5270,SUP105,BUY3,LEN23,06MTQZR3031BPZX,74406,07-05-2024,PO103,GRN216,1
INV5271,SUP84,BUY67,LEN1,10LROIZ4813DFZN,17544,15-10-2024,PO489,GRN295,0
INV5272,SUP117,BUY95,LEN4,03GLASL1612JWZG,60253,18-07-2024,PO401,GRN284,0
INV5273,SUP27,BUY58,LEN5,15MJAHV9594FTZH,6568,26-03-2024,PO475,GRN198,0
INV5274,SUP196,BUY76,LEN16,31HDBMX8745OMZY,73860,15-06-2024,PO78,GRN494,0
INV5275,SUP6,BUY79,LEN8,25AIXGB3471HWZV,48505,21-08-2024,PO212,GRN329,0
INV5276,SUP64,BUY16,LEN16,12XMCZM2665BLZJ,41036,26-01-2024,PO197,GRN449,0
INV5277,SUP23,BUY76,LEN18,06YIJPO3506CGZN,17760,23-05-2024,PO364,GRN482,0
INV5278,SUP82,BUY49,LEN25,34MAJWC5167WSZR,33069,16-10-2024,PO154,GRN232,1
INV5279,SUP81,BUY55,LEN18,31LJEFJ3038XAZX,80978,17-11-2024,PO154,GRN67,1
INV5280,SUP141,BUY78,LEN1,20EXWCH8578BKZJ,24149,10-07-2024,PO278,GRN167,0
INV5281,SUP192,BUY91,LEN18,22IMPHY6103OHZX,78994,10-03-2024,PO362,GRN448,0
INV5282,SUP197,BUY94,LEN16,18XWJAX2211FQZB,45469,15-11-2024,PO301,GRN148,0
INV5283,SUP22,BUY23,LEN17,10VAXXR6441GAZT,3056,27-10-2024,PO343,GRN495,0
INV5284,SUP22,BUY92,LEN18,22VQNLI4098BGZI,10334,13-02-2024,PO118,GRN153,1
INV5285,SUP5,BUY42,LEN4,31VAJMG5562NJZC,4760,09-02-2024,PO361,GRN90,0
INV5286,SUP77,BUY88,LEN18,21BCNKS1919DIZQ,457113,28-09-2024,PO255,GRN440,1
INV5287,SUP58,BUY16,LEN2,23DOGPZ4308LQZE,80034,10-10-2024,PO421,GRN106,0
INV5288,SUP61,BUY22,LEN22,13EVIWO7764ZJZY,85443,27-04-2024,PO291,GRN394,1
INV5289,SUP94,BUY31,LEN3,21QNAGG3385DMZN,23611,06-08-2024,PO126,GRN207,0
INV5290,SUP18,BUY62,LEN5,14PJYLB8322LOZY,41664,21-04-2024,PO369,GRN152,0
INV5291,SUP50,BUY98,LEN2,16EEBDO0808DNZX,68437,23-04-2024,PO177,GRN181,0
INV5292,SUP79,BUY7,LEN6,33YUKFA6617YQZJ,53080,06-09-2024,PO499,GRN489,0
INV5293,SUP28,BUY13,LEN28,25ZCVSG2893VDZA,93190,26-07-2024,PO277,GRN432,1
INV5294,SUP189,BUY14,LEN29,06LSITE0185DMZN,32682,20-04-2024,PO80,GRN489,1
INV5295,SUP56,BUY41,LEN7,11ZDWSO4618YAZT,36832,15-06-2024,PO45,GRN228,0
INV5296,SUP51,BUY65,LEN4,05WIRXR4983NUZD,13636,24-05-2024,PO422,GRN312,0
INV5297,SUP115,BUY96,LEN19,23LKLGY6546QWZG,8202,28-08-2024,PO65,GRN71,0
INV5298,SUP83,BUY95,LEN10,26JKUVK9619PAZR,47288,04-08-2024,PO204,GRN232,0
INV5299,SUP41,BUY61,LEN14,23DYXNY1597VMZZ,20112,14-01-2024,PO498,GRN79,0
INV5300,SUP149,BUY3,LEN6,20OEVAS1046SQZP,36774,08-05-2024,PO443,GRN37,0
INV5301,SUP58,BUY15,LEN16,21XQWHY2645IVZE,64873,26-02-2024,PO162,GRN104,0
INV5302,SUP53,BUY90,LEN17,09XVBOB0494OCZR,57724,09-03-2024,PO499,GRN443,0
INV5303,SUP150,BUY11,LEN19,08QZVRH4978MXZL,54211,19-10-2024,PO131,GRN400,0
INV5304,SUP14,BUY23,LEN16,05UKQAT4494DWZE,32562,16-06-2024,PO435,GRN421,0
INV5305,SUP34,BUY18,LEN9,24HOQXH6522JJZV,72632,04-07-2024,PO362,GRN205,0
INV5306,SUP44,BUY88,LEN3,11WNOMF6118MSZQ,17551,13-12-2024,PO132,GRN394,1
INV5307,SUP163,BUY22,LEN10,13MYNHW3975KVZO,89740,28-10-2024,PO77,GRN482,0
INV5308,SUP8,BUY78,LEN16,10TASBJ9743AKZD,78517,09-09-2024,PO497,GRN264,0
INV5309,SUP50,BUY71,LEN13,08CBPJG9315OOZQ,27291,15-05-2024,PO471,GRN70,0
INV5310,SUP104,BUY6,LEN27,34XIVFL1036CYZE,11796,15-06-2024,PO397,GRN396,1
INV5311,SUP102,BUY80,LEN4,37HJUVB8272COZA,3479,20-11-2024,PO25,GRN269,0
INV5312,SUP175,BUY5,LEN26,06IZVZB3589VGZL,22277,03-02-2024,PO112,GRN438,1
INV5313,SUP105,BUY74,LEN10,26YSFGY1343JZZF,92774,27-10-2024,PO79,GRN35,1
INV5314,SUP15,BUY78,LEN2,28EYFWA7481KAZH,48187,26-09-2024,PO365,GRN283,0
INV5315,SUP67,BUY79,LEN18,12KGGMC2622CYZK,85994,09-11-2024,PO449,GRN223,0
INV5316,SUP115,BUY29,LEN2,11OBLPI1849MCZF,20046,25-09-2024,PO380,GRN199,0
INV5317,SUP152,BUY18,LEN7,30NNDGP3113OPZE,434818,06-09-2024,PO299,GRN124,1
INV5318,SUP45,BUY63,LEN5,12QDOLK8079KGZF,34359,20-11-2024,PO171,GRN115,0
INV5319,SUP148,BUY75,LEN8,26XDWMA2846MZZJ,44302,15-03-2024,PO224,GRN102,0
INV5320,SUP130,BUY58,LEN19,11UCVHI2477EKZH,26206,10-09-2024,PO248,GRN206,0
INV5321,SUP184,BUY100,LEN7,32ZISVQ3223LVZO,91321,23-11-2024,PO67,GRN423,0
INV5322,SUP34,BUY85,LEN13,36ROHXI3769GXZQ,18734,24-06-2024,PO447,GRN18,0
INV5323,SUP57,BUY34,LEN2,23MVMAW0029NVZX,60531,04-01-2024,PO405,GRN174,0
INV5324,SUP78,BUY51,LEN5,34RCXLG5554BWZX,41028,18-11-2024,PO109,GRN111,0
INV5325,SUP149,BUY27,LEN3,30QNISZ4697EPZJ,6269,03-01-2024,PO128,GRN52,0
INV5326,SUP33,BUY63,LEN27,17UBGCT3569YQZH,27326,05-04-2024,PO28,GRN261,1
INV5327,SUP36,BUY77,LEN8,11YWPKJ6460TAZO,99581,15-02-2024,PO247,GRN36,0
INV5328,SUP176,BUY12,LEN20,33GJHSK1415JHZM,23685,07-09-2024,PO17,GRN390,0
INV5329,SUP110,BUY3,LEN13,07ZSVPA1680TTZX,64952,26-09-2024,PO141,GRN144,0
INV5330,SUP98,BUY28,LEN13,09GEDAF2825ASZG,81857,24-02-2024,PO152,GRN1,0
INV5331,SUP73,BUY63,LEN3,24YGSSZ3176OIZL,43642,06-05-2024,PO167,GRN420,0
INV5332,SUP114,BUY64,LEN12,25OXSII8271KQZB,88443,17-05-2024,PO441,GRN458,1
INV5333,SUP167,BUY2,LEN16,09DTOYW3504CXZV,21823,17-09-2024,PO341,GRN245,0
INV5334,SUP124,BUY27,LEN24,23OSGQC3996LVZN,12719,08-07-2024,PO388,GRN471,1
INV5335,SUP165,BUY59,LEN11,06YOALJ6913UQZL,27839,27-04-2024,PO321,GRN3,0
INV5336,SUP98,BUY89,LEN20,24ORSTF3519TNZS,15710,09-02-2024,PO121,GRN247,0
INV5337,SUP99,BUY40,LEN15,11UVPLG2531AXZS,16952,25-03-2024,PO9,GRN83,0
INV5338,SUP180,BUY12,LEN19,23OIOYD9150XTZD,81494,12-09-2024,PO118,GRN160,0
INV5339,SUP31,BUY22,LEN11,25RCRCF6469TXZR,356609,12-06-2024,PO30,GRN3,1
INV5340,SUP114,BUY75,LEN10,33YQPCD5937TVZG,66787,25-03-2024,PO264,GRN145,0
INV5341,SUP122,BUY4,LEN13,22MZDHB7138CIZX,65759,06-01-2024,PO18,GRN413,0
INV5342,SUP148,BUY90,LEN1,12WDCTD0729HZZU,88222,18-10-2024,PO126,GRN246,1
INV5343,SUP82,BUY92,LEN3,23KFCWZ6413NUZF,37245,13-12-2024,PO456,GRN168,0
INV5344,SUP12,BUY96,LEN19,21THDQC7570QOZK,88624,10-04-2024,PO289,GRN83,0
INV5345,SUP181,BUY28,LEN4,06YUMRE9968PFZM,57731,19-02-2024,PO14,GRN211,0
INV5346,SUP126,BUY59,LEN10,17EBOYA8180JKZH,92849,27-09-2024,PO67,GRN390,0
INV5347,SUP32,BUY39,LEN8,11MGJON0477YAZP,17553,14-07-2024,PO284,GRN151,0
INV5348,SUP76,BUY12,LEN22,17NWODQ4637VWZY,60018,10-12-2024,PO145,GRN116,1
INV5349,SUP16,BUY97,LEN8,20ZUEUR1539JOZA,18227,01-01-2024,PO475,GRN6,0
INV5350,SUP171,BUY100,LEN3,10XBJOW3020OXZF,75176,27-12-2024,PO143,GRN58,0
INV5351,SUP25,BUY31,LEN3,17ULQTJ4007OQZT,48700,12-03-2024,PO386,GRN343,0
INV5352,SUP145,BUY48,LEN9,02ETWSX7039MGZK,47340,16-12-2024,PO265,GRN46,0
INV5353,SUP162,BUY70,LEN14,20DJRRD9745CIZG,67070,27-03-2024,PO305,GRN138,0
INV5354,SUP82,BUY76,LEN16,27YZNJF4900YFZR,486394,15-07-2024,PO183,GRN191,1
INV5355,SUP97,BUY81,LEN2,11MDYJE7266MLZM,55500,21-09-2024,PO384,GRN222,0
INV5356,SUP120,BUY37,LEN6,37YXJKJ3295NVZF,83918,18-06-2024,PO439,GRN314,1
INV5357,SUP179,BUY31,LEN18,17SZPVK1078XNZO,68801,25-05-2024,PO15,GRN22,1
INV5358,SUP69,BUY10,LEN4,16LKEOE0847PUZB,65395,12-10-2024,PO375,GRN231,0
INV5359,SUP70,BUY71,LEN15,36UVAUL4860WHZM,14014,27-04-2024,PO95,GRN103,0
INV5360,SUP180,BUY10,LEN8,33ZJQPZ1802HPZE,95436,06-11-2024,PO143,GRN315,0
INV5361,SUP35,BUY18,LEN2,03HGJWM1745QWZU,63123,12-03-2024,PO243,GRN415,0
INV5362,SUP190,BUY42,LEN1,36OOOTU5968DSZH,97581,22-05-2024,PO334,GRN35,0
INV5363,SUP95,BUY84,LEN10,35RJALK5241GEZQ,85127,13-10-2024,PO105,GRN419,0
INV5364,SUP134,BUY22,LEN3,24HGTWQ5307ZCZY,48265,19-04-2024,PO160,GRN346,1
INV5365,SUP148,BUY56,LEN29,32VUAQS4357FZZP,52152,15-02-2024,PO149,GRN289,1
INV5366,SUP169,BUY83,LEN20,23JYIED7111TQZL,42156,20-03-2024,PO86,GRN119,1
INV5367,SUP150,BUY51,LEN9,21PLAZA3904ZRZI,76645,12-02-2024,PO433,GRN357,0
INV5368,SUP92,BUY100,LEN11,11SSXEL2922COZK,83704,01-03-2024,PO468,GRN340,1
INV5369,SUP146,BUY31,LEN1,24JAIPP8855QVZO,76342,17-04-2024,PO277,GRN195,0
INV5370,SUP61,BUY73,LEN10,30ZHDVR9479JDZU,57009,02-06-2024,PO66,GRN23,0
INV5371,SUP120,BUY34,LEN17,27OWSDE4545RJZZ,347073,12-07-2024,PO215,GRN420,1
INV5372,SUP83,BUY43,LEN15,12WVSES8200MUZL,42125,08-02-2024,PO419,GRN250,0
INV5373,SUP152,BUY27,LEN9,22NTYPE0413SSZA,48343,15-01-2024,PO474,GRN185,0
INV5374,SUP138,BUY95,LEN20,15VSBDM3816ZSZQ,9192,15-10-2024,PO361,GRN470,0
INV5375,SUP133,BUY26,LEN4,30BTEUB6240BFZF,60742,23-02-2024,PO43,GRN290,0
INV5376,SUP128,BUY53,LEN6,12EYSJJ4995WUZO,49755,11-06-2024,PO456,GRN414,0
INV5377,SUP23,BUY29,LEN2,33JTGBH9806DMZR,424251,28-01-2024,PO305,GRN296,1
INV5378,SUP72,BUY44,LEN5,33XYGVM5874UDZJ,6912,25-04-2024,PO415,GRN209,0
INV5379,SUP41,BUY4,LEN16,18MCJLT9550UFZG,51383,21-06-2024,PO427,GRN499,1
INV5380,SUP150,BUY97,LEN5,34RHKJF3137TVZH,43801,12-01-2024,PO147,GRN130,0
INV5381,SUP165,BUY80,LEN7,26ZWGRX4296JCZH,25242,06-12-2024,PO24,GRN124,0
INV5382,SUP45,BUY3,LEN22,09KYKKH8861GBZS,18204,02-07-2024,PO86,GRN226,1
INV5383,SUP117,BUY84,LEN14,35KULIU5610YTZK,88311,12-03-2024,PO279,GRN103,0
INV5384,SUP199,BUY80,LEN25,18YBNBR6193VUZY,79820,21-10-2024,PO400,GRN159,1
INV5385,SUP42,BUY46,LEN14,08UWLIF4324PZZU,69698,02-04-2024,PO309,GRN491,0
INV5386,SUP94,BUY62,LEN4,35SPUDA1489NTZR,31056,28-05-2024,PO303,GRN338,1
INV5387,SUP130,BUY46,LEN10,03CKVOX8220PIZT,49822,05-09-2024,PO454,GRN6,0
INV5388,SUP162,BUY12,LEN4,22HUKYK7980LIZB,76377,26-10-2024,PO403,GRN312,0
INV5389,SUP5,BUY34,LEN6,33KWICC3604BPZO,23833,05-09-2024,PO113,GRN120,0
INV5390,SUP12,BUY48,LEN13,07KHTJB7595TJZR,381479,25-12-2024,PO461,GRN40,1
INV5391,SUP68,BUY85,LEN8,28TFUGF4543UGZC,15703,06-06-2024,PO14,GRN315,1
INV5392,SUP17,BUY22,LEN17,30IHAOI1724ESZQ,39357,24-06-2024,PO410,GRN268,1
INV5393,SUP142,BUY67,LEN7,37WQLQI5613CNZY,9503,24-09-2024,PO169,GRN377,1
INV5394,SUP189,BUY85,LEN13,24BBIXF0934CPZT,82622,12-12-2024,PO198,GRN142,0
INV5395,SUP194,BUY89,LEN4,11TYSVZ6609YCZU,98732,10-01-2024,PO148,GRN484,0
INV5396,SUP113,BUY23,LEN3,09VLHCA1541FHZH,81352,20-05-2024,PO376,GRN491,0
INV5397,SUP125,BUY98,LEN6,12YDNUH3182BCZY,34448,04-11-2024,PO372,GRN335,0
INV5398,SUP8,BUY39,LEN6,06YPZQA8359EDZL,60824,15-07-2024,PO499,GRN451,0
INV5399,SUP94,BUY91,LEN15,28QCVZO2153VBZL,10770,10-10-2024,PO461,GRN92,1
INV5400,SUP33,BUY27,LEN18,27HJILV4715YQZJ,69221,08-02-2024,PO97,GRN138,0
INV5401,SUP65,BUY41,LEN18,35OGNNM9239WNZU,93382,14-10-2024,PO266,GRN57,1
INV5402,SUP144,BUY84,LEN4,17UWOEL5996LBZJ,93925,12-05-2024,PO171,GRN374,0
INV5403,SUP137,BUY6,LEN16,34DZIZN6327EXZM,80657,13-08-2024,PO344,GRN88,0
INV5404,SUP161,BUY93,LEN19,32MCSOY4195ZNZD,75992,11-06-2024,PO96,GRN453,0
INV5405,SUP163,BUY100,LEN5,11MVDKL8248PKZE,52210,14-12-2024,PO243,GRN412,0
INV5406,SUP25,BUY91,LEN15,15ZURHA9392FXZQ,45458,08-08-2024,PO473,GRN63,0
INV5407,SUP56,BUY9,LEN20,02CWKPZ9632VKZU,89458,03-04-2024,PO161,GRN292,0
INV5408,SUP171,BUY82,LEN3,03UAPVB0012FLZX,76236,06-12-2024,PO474,GRN484,0
INV5409,SUP144,BUY78,LEN7,19WLOHS1203OAZR,40411,22-04-2024,PO374,GRN188,1
INV5410,SUP8,BUY55,LEN19,09DIOAO8926RXZN,4574,12-03-2024,PO300,GRN29,0
INV5411,SUP26,BUY72,LEN11,11CXUIG1080FEZT,2643,15-03-2024,PO396,GRN258,1
INV5412,SUP72,BUY67,LEN13,16SIYNT4339EFZM,70628,13-04-2024,PO179,GRN186,0
INV5413,SUP175,BUY10,LEN30,11UAGIO2323EFZE,8044,11-10-2024,PO81,GRN240,1
INV5414,SUP195,BUY84,LEN11,25KREWZ7687VBZM,46184,15-05-2024,PO263,GRN181,0
INV5415,SUP68,BUY3,LEN17,21SYCTY0401RKZA,87022,14-10-2024,PO133,GRN384,0
INV5416,SUP157,BUY98,LEN14,17RQPSE5434SPZU,79023,21-10-2024,PO150,GRN234,0
INV5417,SUP4,BUY51,LEN3,09DZEOO3367ZVZN,13506,03-01-2024,PO12,GRN461,0
INV5418,SUP196,BUY97,LEN10,25HSFPW6399OOZU,19770,05-05-2024,PO125,GRN360,0
INV5419,SUP50,BUY73,LEN11,03MRDRF5613FFZO,69091,02-03-2024,PO248,GRN371,0
INV5420,SUP200,BUY100,LEN2,22BUXBI4585CWZM,59630,19-08-2024,PO277,GRN378,0
INV5421,SUP55,BUY38,LEN6,02QWKPL2176EBZD,78180,15-12-2024,PO299,GRN266,0
INV5422,SUP86,BUY25,LEN2,18PZFZB1659MIZG,385256,04-05-2024,PO70,GRN326,1
INV5423,SUP145,BUY46,LEN7,02KQUDP4916WQZJ,11356,28-04-2024,PO192,GRN5,1
INV5424,SUP72,BUY42,LEN14,18KVPJE8390EUZC,11092,01-09-2024,PO165,GRN58,0
INV5425,SUP71,BUY74,LEN10,21PGKYC4960NZZZ,91965,09-07-2024,PO267,GRN378,0
INV5426,SUP38,BUY86,LEN10,02QFNWN7770LQZB,11619,27-01-2024,PO456,GRN316,0
INV5427,SUP153,BUY84,LEN2,07KVBOH7934ARZY,85092,21-03-2024,PO337,GRN329,0
INV5428,SUP149,BUY46,LEN1,04YYKCH3460YFZK,3784,08-06-2024,PO398,GRN404,0
INV5429,SUP105,BUY19,LEN20,23OVWSE6345PCZT,7581,01-03-2024,PO474,GRN157,0
INV5430,SUP115,BUY52,LEN8,09GQSJY6512TAZO,38273,16-10-2024,PO54,GRN392,0
INV5431,SUP150,BUY20,LEN12,22ZUYCF6578FWZM,62227,20-07-2024,PO131,GRN306,0
INV5432,SUP198,BUY31,LEN17,10LUJFG4741AEZU,38919,09-05-2024,PO176,GRN472,0
INV5433,SUP180,BUY60,LEN13,11ZEOVL4990VVZS,88799,16-07-2024,PO417,GRN310,0
INV5434,SUP58,BUY53,LEN11,04TECCU2868LHZA,84975,14-11-2024,PO46,GRN143,0
INV5435,SUP44,BUY49,LEN10,23MJABU1728AYZF,24081,16-03-2024,PO23,GRN288,1
INV5436,SUP159,BUY88,LEN7,34DELKD3258JFZF,79863,16-04-2024,PO278,GRN43,1
INV5437,SUP160,BUY2,LEN13,30OYKBG2759LSZY,18581,05-05-2024,PO351,GRN426,0
INV5438,SUP162,BUY19,LEN1,12UZINA9331TCZN,49368,09-04-2024,PO304,GRN229,0
INV5439,SUP79,BUY21,LEN18,26KRYMB1192ZHZM,89374,22-04-2024,PO327,GRN74,0
INV5440,SUP85,BUY78,LEN28,33UDZXF4399STZS,7026,12-05-2024,PO355,GRN368,1
INV5441,SUP186,BUY31,LEN1,23VVTVW6275ISZR,77209,08-07-2024,PO166,GRN330,0
INV5442,SUP119,BUY90,LEN2,06VWGMA1035OWZS,81604,24-07-2024,PO187,GRN431,0
INV5443,SUP13,BUY24,LEN14,33RAFLK8984KCZE,61507,15-08-2024,PO452,GRN351,0
INV5444,SUP20,BUY87,LEN18,09AHMLT6270MWZF,92377,06-01-2024,PO251,GRN229,0
INV5445,SUP188,BUY77,LEN17,11GKQMF1576PGZC,97087,15-05-2024,PO240,GRN380,0
INV5446,SUP39,BUY27,LEN16,21VLSNT3492QBZY,24766,20-09-2024,PO440,GRN303,0
INV5447,SUP76,BUY35,LEN20,20TDJJO4551YZZI,85037,23-07-2024,PO255,GRN210,0
INV5448,SUP102,BUY89,LEN6,18DVOIJ6141XNZZ,6786,01-02-2024,PO111,GRN400,0
INV5449,SUP152,BUY29,LEN6,12SQMDV4907FOZL,96907,05-12-2024,PO189,GRN476,0
INV5450,SUP67,BUY4,LEN8,30JGYYL8968BLZC,2037,20-12-2024,PO466,GRN293,0
INV5451,SUP175,BUY51,LEN13,06XQJAF1153THZH,45977,11-10-2024,PO70,GRN373,0
INV5452,SUP32,BUY81,LEN18,27KXHYH5423BDZA,14947,14-05-2024,PO34,GRN90,1
INV5453,SUP37,BUY61,LEN9,13EQGPZ3644DPZP,77352,28-08-2024,PO398,GRN66,0
INV5454,SUP125,BUY87,LEN12,16DZMNX0545ZAZN,55561,06-08-2024,PO93,GRN485,0
INV5455,SUP98,BUY98,LEN18,36OSBAK0780GQZI,28306,19-10-2024,PO368,GRN483,0
INV5456,SUP12,BUY42,LEN18,28JPLWH3882BSZV,323319,03-01-2024,PO7,GRN309,1
INV5457,SUP54,BUY30,LEN13,27RJFNO9872UEZB,89871,02-02-2024,PO419,GRN416,0
INV5458,SUP66,BUY50,LEN10,35VSXFR1789MZZQ,55052,17-04-2024,PO71,GRN426,0
INV5459,SUP89,BUY1,LEN12,10SNQGR7403KPZN,20963,04-01-2024,PO415,GRN419,0
INV5460,SUP121,BUY88,LEN9,25ZBWDE3301ATZP,20866,11-12-2024,PO184,GRN3,0
INV5461,SUP84,BUY13,LEN27,33XTTVP3580IXZF,68865,14-01-2024,PO446,GRN141,1
INV5462,SUP16,BUY98,LEN14,34JZLGV1200ALZB,97300,23-08-2024,PO175,GRN321,0
INV5463,SUP52,BUY50,LEN3,05HXXWL4445GFZL,82515,25-08-2024,PO471,GRN484,0
INV5464,SUP130,BUY79,LEN14,14ULVGH3480OJZZ,96075,04-05-2024,PO455,GRN132,0
INV5465,SUP49,BUY14,LEN16,37OESHV8585FNZE,59131,23-01-2024,PO446,GRN387,0
INV5466,SUP62,BUY14,LEN26,28TESUL7570XOZX,52660,08-08-2024,PO472,GRN293,1
INV5467,SUP9,BUY88,LEN12,22FXSQV2048YCZO,48123,26-07-2024,PO60,GRN2,0
INV5468,SUP15,BUY17,LEN20,34MJYFD8388MFZA,425724,21-07-2024,PO182,GRN61,1
INV5469,SUP27,BUY94,LEN1,27YHODN5114UWZT,78950,02-12-2024,PO347,GRN335,1
INV5470,SUP114,BUY91,LEN21,22QQDUN1210YOZQ,6948,21-03-2024,PO460,GRN423,1
INV5471,SUP143,BUY27,LEN2,04EELHY2720TBZG,53367,04-02-2024,PO151,GRN259,0
INV5472,SUP97,BUY20,LEN26,10MSWEE3850FGZF,47584,04-10-2024,PO201,GRN416,1
INV5473,SUP67,BUY10,LEN3,29ZVSPR9043ALZZ,79526,13-03-2024,PO182,GRN295,1
INV5474,SUP85,BUY79,LEN1,18IEDDG6972GMZP,13029,06-02-2024,PO283,GRN453,1
INV5475,SUP59,BUY98,LEN18,35NPXFB3299LSZS,11848,14-11-2024,PO351,GRN254,0
INV5476,SUP142,BUY51,LEN9,04XNMCW4417JOZA,71206,22-10-2024,PO144,GRN285,0
INV5477,SUP101,BUY20,LEN8,33SPJNH1476RBZQ,33806,04-11-2024,PO194,GRN129,0
INV5478,SUP97,BUY18,LEN20,19WKMKH0116EFZA,42338,23-03-2024,PO449,GRN487,0
INV5479,SUP61,BUY89,LEN24,02MIMQQ6666ETZO,83268,17-08-2024,PO223,GRN217,1
INV5480,SUP73,BUY4,LEN19,29JTSOS2333KCZC,11839,22-09-2024,PO490,GRN243,0
INV5481,SUP73,BUY30,LEN1,04AKYYL0025YHZP,8891,15-05-2024,PO284,GRN279,0
INV5482,SUP139,BUY20,LEN16,35UUVND7392GNZN,21527,25-01-2024,PO420,GRN14,0
INV5483,SUP99,BUY21,LEN5,24TJBLK5235VWZW,19045,15-07-2024,PO175,GRN262,0
INV5484,SUP102,BUY32,LEN3,35VHVBQ5031BKZM,11295,28-06-2024,PO139,GRN336,0
INV5485,SUP8,BUY93,LEN9,22HOCIX7837LSZV,65668,15-01-2024,PO98,GRN282,0
INV5486,SUP120,BUY89,LEN27,24YHDWB2833TYZR,22732,28-05-2024,PO244,GRN269,1
INV5487,SUP1,BUY95,LEN2,32RRBPZ4898QDZH,99301,11-01-2024,PO21,GRN36,0
INV5488,SUP18,BUY97,LEN1,27DAZJQ4158VVZJ,11066,28-07-2024,PO3,GRN411,0
INV5489,SUP44,BUY45,LEN15,05QXPPI5201EZZU,15024,13-12-2024,PO127,GRN316,0
INV5490,SUP149,BUY49,LEN4,35FCKXM8714IKZP,92539,19-04-2024,PO335,GRN460,0
INV5491,SUP79,BUY90,LEN9,08XBFNC2586JQZK,4459,10-09-2024,PO325,GRN389,1
INV5492,SUP34,BUY89,LEN3,36IEAXW0678ZDZB,30935,18-05-2024,PO37,GRN365,0
INV5493,SUP83,BUY74,LEN1,15UIOZJ1626SUZH,81567,02-10-2024,PO408,GRN94,0
INV5494,SUP155,BUY50,LEN11,30WCEBD8438WXZA,71581,22-07-2024,PO362,GRN2,0
INV5495,SUP56,BUY88,LEN6,01ORFTW7890XZZH,15067,26-11-2024,PO306,GRN440,0
INV5496,SUP113,BUY82,LEN12,11VJQAO9094DOZE,28723,24-09-2024,PO37,GRN368,0
INV5497,SUP119,BUY97,LEN17,09SOZGH7023MUZC,39448,20-05-2024,PO390,GRN349,0
INV5498,SUP184,BUY32,LEN16,21NUWHB2361EVZC,96039,17-10-2024,PO9,GRN323,0
INV5499,SUP121,BUY5,LEN14,01MAYCQ7720WRZF,75717,01-12-2024,PO391,GRN451,0
INV5500,SUP20,BUY37,LEN11,10CMNKC2865IVZZ,86204,01-06-2024,PO257,GRN362,0
INV5501,SUP28,BUY58,LEN16,26HXVSG1544YJZI,37777,08-04-2024,PO48,GRN449,0
INV5502,SUP122,BUY16,LEN3,25YECWV9869PGZC,90096,25-04-2024,PO261,GRN337,0
INV5503,SUP126,BUY26,LEN9,27AWHWW8904XFZE,6297,28-06-2024,PO46,GRN269,0
INV5504,SUP171,BUY96,LEN11,24HGAUS2787XNZM,56162,27-02-2024,PO477,GRN401,0
INV5505,SUP124,BUY72,LEN4,16MRJBK4399QLZM,404757,04-10-2024,PO35,GRN291,1
INV5506,SUP189,BUY15,LEN1,34ZFHZG9725ZHZH,38362,15-09-2024,PO133,GRN391,1
INV5507,SUP105,BUY39,LEN7,05HPGYW1172PJZX,238065,22-12-2024,PO448,GRN360,1
INV5508,SUP117,BUY91,LEN25,04PXXKU3880LSZQ,40242,22-11-2024,PO2,GRN333,1
INV5509,SUP81,BUY94,LEN28,24ZVMWV7320NLZR,25995,05-09-2024,PO460,GRN282,1
INV5510,SUP156,BUY32,LEN20,09BBQMV9004KCZA,36775,10-10-2024,PO51,GRN204,0
INV5511,SUP123,BUY62,LEN11,14JOUDD1853PEZE,46556,21-07-2024,PO444,GRN263,1
INV5512,SUP68,BUY80,LEN17,07QBASY5276YHZR,23298,09-10-2024,PO360,GRN98,1
INV5513,SUP144,BUY68,LEN23,11ALDSR8289FOZH,52493,26-11-2024,PO250,GRN215,1
INV5514,SUP33,BUY98,LEN6,04NZVWT9219GBZE,95922,16-01-2024,PO367,GRN124,1
INV5515,SUP149,BUY69,LEN11,35SUBBW9629NZZV,65411,21-10-2024,PO242,GRN475,0
INV5516,SUP98,BUY82,LEN3,28DKMCY0284YUZM,32709,27-05-2024,PO70,GRN255,0
INV5517,SUP181,BUY51,LEN15,28JTYQO5478SRZP,48793,02-09-2024,PO301,GRN8,0
INV5518,SUP148,BUY49,LEN3,01XPTSP8114TTZL,6148,18-01-2024,PO325,GRN144,0
INV5519,SUP107,BUY37,LEN13,10UXPSN9379JOZL,30961,03-03-2024,PO174,GRN371,0
